21103||coinbase||COINBASE||||https://storage.googleapis.com/dave-images/images-production/merchants/coinbase@3x.png||1155||0||2018-09-19 18:30:01||2018-09-19 18:30:01
21109||waffle house||Waffle House||||https://storage.googleapis.com/dave-images/images-production/merchants/waffle-house@3x.png||2932||0||2018-09-19 18:29:45||2018-09-19 18:29:45
21113||metropolitan transportation||Metropolitan Transportation Authority||||https://storage.googleapis.com/dave-images/images-production/merchants/metropolitan-transportation-authority@3x.png||1507||0||2018-09-19 18:29:56||2018-09-19 18:29:56
21115||oreilly auto||OREILLY AUTO||||https://storage.googleapis.com/dave-images/images-production/merchants/oreilly-auto@3x.png||2659||0||2018-09-19 18:29:48||2018-09-19 18:29:48
21137||gamestop||GameStop||||https://storage.googleapis.com/dave-images/images-production/merchants/gamestop@3x.png||3043||0||2018-09-19 18:29:45||2018-09-19 18:29:45
21156||ihop||IHOP||||https://storage.googleapis.com/dave-images/images-production/merchants/ihop@3x.png||3775||0||2018-09-19 18:29:41||2018-09-19 18:29:41
21214||dunkin donuts||Dunkin' Donuts||||https://storage.googleapis.com/dave-images/images-production/merchants/dunkin-donuts@3x.png||2567||0||2018-09-19 18:29:48||2018-09-19 18:29:48
21219||verizon||VERIZON||||https://storage.googleapis.com/dave-images/images-production/merchants/verizon@3x-20200416.png||4002||0||2018-09-19 18:29:41||2018-09-19 18:29:41
21228||whole foods||Whole Foods||||https://storage.googleapis.com/dave-images/images-production/merchants/whole-foods@3x.png||1974||0||2018-09-19 18:29:51||2018-09-19 18:29:51
21229||groupon||Groupon||||undefined||3250||0||2018-09-19 18:29:43||2018-09-19 18:29:43
21245||google play||Google Play||||https://storage.googleapis.com/dave-images/images-production/merchants/google-play@3x-20200416.png||2073||0||2018-09-19 18:29:51||2018-09-19 18:29:51
21246||pepsico||PepsiCo||||https://storage.googleapis.com/dave-images/images-production/merchants/pepsico@3x.png||1854||0||2018-09-19 18:29:52||2018-09-19 18:29:52
21266||costco||Costco||||https://storage.googleapis.com/dave-images/images-production/merchants/costco@3x.png||2781||0||2018-09-19 18:29:47||2018-09-19 18:29:47
21284||comcast||Comcast||||https://storage.googleapis.com/dave-images/images-production/merchants/comcast@3x-20200416.png||5119||0||2018-09-19 18:29:39||2018-09-19 18:29:39
21287||dairy queen||Dairy Queen||||https://storage.googleapis.com/dave-images/images-production/merchants/dairy-queen@3x.png||4290||0||2018-09-19 18:29:40||2018-09-19 18:29:40
21288||panera bread||Panera Bread||||https://storage.googleapis.com/dave-images/images-production/merchants/panera-bread@3x.png||3968||0||2018-09-19 18:29:41||2018-09-19 18:29:41
21295||usps||USPS||||https://storage.googleapis.com/dave-images/images-production/merchants/usps@3x.png||5029||0||2018-09-19 18:29:39||2018-09-19 18:29:39
21300||panda express||Panda Express||||https://storage.googleapis.com/dave-images/images-production/merchants/panda-express@3x.png||5083||0||2018-09-19 18:29:39||2018-09-19 18:29:39
21302||geico||GEICO||||https://storage.googleapis.com/dave-images/images-production/merchants/geico@3x-20200416.png||5534||0||2018-09-19 18:29:39||2018-09-19 18:29:39
21304||meijer||Meijer||||https://storage.googleapis.com/dave-images/images-production/merchants/meijer@3x.png||2395||0||2018-09-19 18:29:49||2018-09-19 18:29:49
21308||giant||GIANT||||https://storage.googleapis.com/dave-images/images-production/merchants/giant@3x.png||3144||0||2018-09-19 18:29:44||2018-09-19 18:29:44
21315||postmates||Postmates||||https://storage.googleapis.com/dave-images/images-production/merchants/postmates@3x-20200416.png||2708||0||2018-09-19 18:29:47||2018-09-19 18:29:47
21317||whataburger||Whataburger||||https://storage.googleapis.com/dave-images/images-production/merchants/whataburger@3x.png||3923||0||2018-09-19 18:29:41||2018-09-19 18:29:41
21319||grubhub||GrubHub||||https://storage.googleapis.com/dave-images/images-production/merchants/grubhub@3x-20200416.png||3552||0||2018-09-19 18:29:42||2018-09-19 18:29:42
21325||home depot||Home Depot||||https://storage.googleapis.com/dave-images/images-production/merchants/home-depot@3x.png||4120||0||2018-09-19 18:29:41||2018-09-19 18:29:41
21340||redbox||Redbox||||https://storage.googleapis.com/dave-images/images-production/merchants/redbox@3x.png||4849||0||2018-09-19 18:29:40||2018-09-19 18:29:40
21350||rite aid||Rite Aid||||https://storage.googleapis.com/dave-images/images-production/merchants/rite-aid@3x.png||4664||0||2018-09-19 18:29:40||2018-09-19 18:29:40
21354||spotify||Spotify||||https://storage.googleapis.com/dave-images/images-production/merchants/spotify@3x-20200416.png||7692||0||2018-09-19 18:29:37||2018-09-19 18:29:37
21361||food lion||Food Lion||||https://storage.googleapis.com/dave-images/images-production/merchants/food-lion@3x.png||3592||0||2018-09-19 18:29:42||2018-09-19 18:29:42
21368||pizza hut||Pizza Hut||||https://storage.googleapis.com/dave-images/images-production/merchants/pizza-hut@3x.png||7464||0||2018-09-19 18:29:37||2018-09-19 18:29:37
21370||sheetz||Sheetz||||https://storage.googleapis.com/dave-images/images-production/merchants/sheetz@3x.png||3058||0||2018-09-19 18:29:44||2018-09-19 18:29:44
21391||safeway||Safeway||||https://storage.googleapis.com/dave-images/images-production/merchants/safeway@3x.png||4084||0||2018-09-19 18:29:41||2018-09-19 18:29:41
21394||citgo||Citgo||||https://storage.googleapis.com/dave-images/images-production/merchants/citgo@3x.png||5456||0||2018-09-19 18:29:39||2018-09-19 18:29:39
21409||jack in the||Jack in the Box||||https://storage.googleapis.com/dave-images/images-production/merchants/jack-in-the-box@3x.png||7099||0||2018-09-19 18:29:38||2018-09-19 18:29:38
21417||exxonmobil||ExxonMobil||||https://storage.googleapis.com/dave-images/images-production/merchants/exxonmobil@3x.png||6698||0||2018-09-19 18:29:38||2018-09-19 18:29:38
21447||google||Google||||https://storage.googleapis.com/dave-images/images-production/merchants/google@3x-20200416.png||7158||0||2018-09-19 18:29:37||2018-09-19 18:29:37
21478||sunoco||Sunoco||||https://storage.googleapis.com/dave-images/images-production/merchants/sunoco@3x.png||8322||0||2018-09-19 18:29:37||2018-09-19 18:29:37
21479||netflix||Netflix||||https://storage.googleapis.com/dave-images/images-production/merchants/netflix@3x-20200416.png||18496||0||2018-09-19 18:29:35||2018-09-19 18:29:35
21484||wawa||Wawa||||https://storage.googleapis.com/dave-images/images-production/merchants/wawa@3x.png||6088||0||2018-09-19 18:29:38||2018-09-19 18:29:38
21489||venmo||Venmo||||https://storage.googleapis.com/dave-images/images-production/merchants/venmo@3x-20200416.png||8033||0||2018-09-19 18:29:37||2018-09-19 18:29:37
21490||subway||Subway||||https://storage.googleapis.com/dave-images/images-production/merchants/subway@3x.png||14924||0||2018-09-19 18:29:35||2018-09-19 18:29:35
21491||chick fil||Chick-fil-A||||https://storage.googleapis.com/dave-images/images-production/merchants/chick-fil-a@3x.png||13713||0||2018-09-19 18:29:36||2018-09-19 18:29:36
21508||usaa||USAA||||https://storage.googleapis.com/dave-images/images-production/merchants/usaa@3x-20200416.png||3580||0||2018-09-19 18:29:42||2018-09-19 18:29:42
21525||chevron||Chevron||||https://storage.googleapis.com/dave-images/images-production/merchants/chevron@3x.png||14100||0||2018-09-19 18:29:36||2018-09-19 18:29:36
21527||chase||Chase||||https://storage.googleapis.com/dave-images/images-production/merchants/chase@3x-20200416.png||9328||0||2018-09-19 18:29:37||2018-09-19 18:29:37
21528||target||Target||||https://storage.googleapis.com/dave-images/images-production/merchants/target@3x.png||16206||0||2018-09-19 18:29:35||2018-09-19 18:29:35
21533||walgreens||Walgreens||||https://storage.googleapis.com/dave-images/images-production/merchants/walgreens@3x.png||17621||0||2018-09-19 18:29:35||2018-09-19 18:29:35
21534||starbucks||Starbucks||||https://storage.googleapis.com/dave-images/images-production/merchants/starbucks@3x.png||15042||0||2018-09-19 18:29:35||2018-09-19 18:29:35
21537||taco bell||Taco Bell||||https://storage.googleapis.com/dave-images/images-production/merchants/taco-bell@3x.png||22703||0||2018-09-19 18:29:35||2018-09-19 18:29:35
21540||earnin||Earnin'||||https://storage.googleapis.com/dave-images/images-production/merchants/earnin@3x-20200416.png||13139||0||2018-09-19 18:29:36||2018-09-19 18:29:36
21557||paypal||PAYPAL||||https://storage.googleapis.com/dave-images/images-production/merchants/paypal@3x-20200416.png||14644||0||2018-09-19 18:29:36||2018-09-19 18:29:36
21564||7-eleven||7-Eleven||||https://storage.googleapis.com/dave-images/images-production/merchants/7-Eleven@3x-01.png||33816||0||2018-09-19 18:29:34||2018-09-19 18:29:34
21565||shell||Shell||||https://storage.googleapis.com/dave-images/images-production/merchants/shell@3x-20200416.png||30678||0||2018-09-19 18:29:34||2018-09-19 18:29:34
21567||lyft||Lyft||||https://storage.googleapis.com/dave-images/images-production/merchants/lyft@3x-20200416.png||15326||0||2018-09-19 18:29:35||2018-09-19 18:29:35
21569||walmart||Walmart||||https://storage.googleapis.com/dave-images/images-production/merchants/walmart@3x-20200416.png||53751||0||2018-09-19 18:29:34||2018-09-19 18:29:34
21572||dave inc||Dave Inc||||https://storage.googleapis.com/dave-images/images-production/merchants/dave-inc@3x-20200416.png||100000||0||2018-09-21 16:31:26||2018-09-21 16:31:26
